product_id,name,category,brand,price,currency,cost,rating,review_count,stock_qty,is_active,description,created_at
P00167,Sneakers xE-349,Clothing,VividHue,75.34,USD,39.59,3.2,8,2331,True,Group American special town south general wind box those difficult.,2024-04-02 23:45:42
P00168,Lipstick BV-885,Beauty,ApexFit,1096.88,BRL,387.95,4.5,17,1618,True,Exist someone raise almost talk ok spend speak expect situation perhaps sense.,2024-02-17 16:16:00
P00169,Sneakers SD-855,Clothing,LenovoTech,35.24,CAD,13.44,4.4,7,1789,True,Cover class sure hour clear interview account Mr get second.,2024-05-23 08:37:52
P00170,Mouse oh-444,Electronics,NaturaCare,77.43,BRL,50.24,3.0,9,794,True,Yourself discover call whole especially establish class often know four out fine themselves over care.,2024-03-14 20:40:43
P00171,LEGO Set VI-351,Toys,NikeGear,18.51,CAD,11.76,4.2,10,3639,True,,2024-04-26 13:17:13
P00172,Dumbbells VE-233,Sports,ApexFit,19.78,SGD,13.62,3.7,16,842,True,Brother drug market cup loss finally he civil.,2024-01-03 10:51:42
P00173,Resistance Bands Ms-498,Sports,BoschHome,152.38,BRL,101.51,4.3,11,3703,True,Himself other term political not top game.,2024-03-31 11:02:57
P00174,Science Book ox-134,Books,GlobalEdge,36.8,GBP,22.18,4.7,24,3528,True,One Congress land reflect between head reveal campaign.,2024-05-25 10:59:40
P00175,Travel Guide TI-240,Books,ZenithWorks,58.95,SGD,21.77,4.4,14,3358,False,Talk ever five property meet truth edge bill town red three international large.,2024-04-09 02:04:49
P00176,Boots dJ-240,Clothing,GlobalEdge,376.38,BRL,240.75,4.6,5,832,True,Ago number citizen score mouth environmental themselves establish course relate.,2024-04-25 01:18:04
P00177,Keyboard ga-427,Electronics,ZenithWorks,166.74,BRL,110.52,4.1,8,70,True,Government discover forward act behind decide sign beyond.,2024-05-17 04:12:22
P00178,Jump Rope EC-947,Sports,SwiftPeak,111.92,GBP,72.26,3.5,6,1086,False,Federal program any surface magazine option point end.,2024-02-29 11:15:32
P00179,Blender qE-520,Home & Kitchen,VividHue,2112.4,INR,1136.76,4.0,8,588,True,Wind hear scientist team check behavior nation remain effect something focus use social opportunity save wide.,2024-05-05 19:58:25
P00180,Dumbbells Fe-116,Sports,SamsungPro,683.79,CAD,298.25,4.5,26,2842,True,Sign low among manage him off which thing serious open worry.,2024-04-04 09:21:09
P00181,Fiction Novel jZ-902,Books,SamsungPro,5144.72,INR,3409.78,4.0,13,4625,True,,2024-03-24 04:32:18
P00182,Conditioner ph-941,Beauty,CorePlus,14.05,USD,8.7,3.9,14,2959,True,Great group pay arm future respond program whether ever third four me six.,2024-04-03 14:56:52
P00183,Action Figure MY-869,Toys,SamsungPro,8.97,GBP,6.39,2.5,14,1923,True,Most stop must win fly join soldier career small adult meet huge by once collection.,2024-02-05 18:22:29
P00184,Laptop yC-938,Electronics,AmazonBasics,49.36,EUR,20.12,3.7,7,3037,True,Under television point five health size hot new common thank across.,2024-01-09 23:10:54
P00185,Air Fryer Bt-749,Home & Kitchen,VividHue,26.48,USD,11.48,3.4,15,1701,True,Mouth good somebody value if series writer language.,2024-01-09 07:11:27
P00186,Blender NV-990,Home & Kitchen,SamsungPro,62.22,EUR,26.65,4.8,11,2984,True,In open edge Congress actually surface college class two beautiful now company activity add reduce.,2024-01-05 11:48:56
P00187,Board Game qQ-133,Toys,TruBlend,81.33,AUD,52.31,4.8,6,1209,True,Hour story kitchen care huge energy store garden stuff while guess create at.,2024-03-09 15:50:25
P00188,Hoodie lJ-123,Clothing,GlobalEdge,47.11,AUD,19.75,4.5,9,3611,True,,2024-01-26 03:03:17
P00189,Hoodie AC-120,Clothing,NaturaCare,14.2,USD,5.32,3.8,4,4928,True,Positive affect discuss avoid say base detail have customer people care.,2024-01-16 16:31:13
P00190,Dumbbells co-974,Sports,GlobalEdge,7.28,USD,5.24,4.6,5,648,False,Student behavior wear develop system reason information again more left probably.,2024-02-19 21:36:34
P00191,Lamp eR-447,Home & Kitchen,UrbanStyle,105.31,BRL,37.83,4.6,19,112,True,Hundred hundred type security store area wish that hospital despite moment vote.,2024-05-15 16:24:29
P00192,Gloves QZ-349,Clothing,CorePlus,105.27,SGD,69.38,4.0,4,756,True,Address for leg customer interest know international.,2024-05-19 06:43:36
P00193,Shorts Io-361,Clothing,ZenithWorks,32.41,GBP,15.72,4.1,13,1984,True,Tax pull day test cup improve actually view pay.,2024-01-20 08:44:36
P00194,Science Kit ed-242,Toys,CorePlus,9.53,USD,6.3,4.0,4,3689,True,Republican whole federal voice resource home everybody stage break see least.,2024-05-31 13:35:44
P00195,Tennis Racket VK-249,Sports,PhilipsCo,60.25,AUD,33.45,4.0,6,1032,True,Like thus model live inside truth all teach decade economy factor perhaps and everyone.,2024-01-10 18:40:01
P00196,Stuffed Animal DS-471,Toys,TruBlend,74.48,AUD,50.91,3.6,4,3797,True,Speak list teach beyond nearly after beautiful suffer people north common recently American.,2024-04-02 00:29:01
P00197,Tennis Racket GI-464,Sports,NaturaCare,13.68,USD,9.48,4.2,6,1992,True,Expert despite film sign back many despite generation sit.,2024-06-26 08:24:06
P00198,Headphones Mc-771,Electronics,SamsungPro,38.62,USD,13.65,3.9,11,1141,True,May home eight now young close them significant have different.,2024-01-02 17:10:26
P00199,Card Game qb-659,Toys,CorePlus,27.73,GBP,10.48,4.4,13,2253,True,Individual nothing exactly life cup its relationship as activity.,2024-03-29 16:37:07
P00200,Self-Help Book Lb-139,Books,SwiftPeak,14.26,SGD,6.31,4.3,19,1739,True,Other dinner themselves personal fine score environmental.,2024-01-23 03:55:49
P00201,Play-Doh WW-490,Toys,LenovoTech,63.94,SGD,38.21,4.0,4,1231,True,Hospital everything fly operation administration something ok detail.,2024-03-25 05:11:45
P00202,Science Kit PC-278,Toys,TruBlend,288.36,BRL,195.7,4.0,14,584,True,Back public anyone major positive improve behind develop measure trade energy defense anything road bank.,2024-02-16 21:12:41
P00203,Cookbook BO-429,Books,ApexFit,97.81,USD,50.88,4.4,3,3890,True,Successful white goal indeed to support capital theory sense identify under top site happy.,2024-02-22 05:36:14
P00204,Jeans wA-717,Clothing,VividHue,129.19,CAD,74.23,3.7,7,3871,True,Think beautiful head military participant almost art laugh under cold successful.,2024-04-18 20:43:07
P00205,Jump Rope kv-551,Sports,GlobalEdge,41.5,BRL,17.42,4.7,7,1396,True,Since final American lawyer subject no after.,2024-03-11 21:52:48
P00206,Jeans Qz-674,Clothing,TruBlend,17.5,SGD,11.34,4.4,18,3513,True,,2024-06-18 04:50:20
P00207,Bedsheet Set fu-807,Home & Kitchen,LenovoTech,84.81,AUD,60.04,4.5,18,2451,True,Guy send into front already relationship know trip option early.,2024-06-03 05:35:57
P00208,Smartwatch Xz-451,Electronics,SwiftPeak,275.14,BRL,123.64,4.9,5,851,True,How popular program against identify red thought.,2024-01-06 08:33:11
P00209,Bedsheet Set DA-808,Home & Kitchen,TruBlend,75.38,CAD,40.18,4.3,19,4603,True,Nature career same inside thousand little off example ball.,2024-06-03 06:25:57
P00210,Play-Doh xN-038,Toys,UrbanStyle,1560.45,USD,595.88,4.1,9,3700,True,Side laugh positive issue design service put.,2024-05-07 00:50:34
P00211,Dress nr-770,Clothing,BoschHome,4870.49,INR,2712.28,3.5,14,2290,True,Hit seem of daughter quite college middle.,2024-05-10 08:26:48
P00212,Biography CS-824,Books,GlobalEdge,512.36,BRL,274.64,4.3,13,3443,True,Than mean loss hundred score fire yes follow against provide few catch stock reason around possible.,2024-04-13 12:34:46
P00213,Dumbbells OM-710,Sports,BoschHome,67.92,GBP,27.4,4.6,21,2767,True,Institution record back ten radio kind imagine day stuff several I clear us put they.,2024-06-11 17:07:45
P00214,Lamp Ja-324,Home & Kitchen,VividHue,315.69,BRL,162.13,4.2,6,658,True,Court special ok short meeting past pull note movie civil build child reflect whole.,2024-04-27 19:13:21
P00215,Stuffed Animal oh-861,Toys,VividHue,24.16,USD,11.44,4.2,19,1867,True,Significant do bed scene two move state final energy if.,2024-03-03 06:17:43
P00216,Remote Control Car FT-712,Toys,ZenithWorks,55.88,GBP,30.35,3.9,7,2344,True,Citizen deal receive movie west doctor this push down force reach.,2024-01-21 05:36:18
P00217,Football AE-484,Sports,AmazonBasics,20.79,CAD,11.78,4.8,13,4475,True,Realize both grow not without last yes out as future Mrs couple happy you most when.,2024-02-05 00:16:28
P00218,Cookbook Jj-737,Books,VividHue,24.04,EUR,8.49,4.5,10,4569,True,Discussion tree score everyone skill speech recently situation really state away.,2024-02-12 01:51:21
P00219,Boots GV-639,Clothing,AmazonBasics,20.38,USD,12.87,4.2,3,3873,True,Born likely team accept plant west even develop box third month tell serve TV bill.,2024-03-30 02:03:34
P00220,Toaster XY-214,Home & Kitchen,AmazonBasics,178.62,BRL,109.64,3.6,12,20,True,Think ok reveal center sure memory forget current large another live.,2024-01-02 05:55:05
P00221,Play-Doh ra-658,Toys,TruBlend,335.18,USD,162.74,4.7,17,3176,True,With include fear land answer all pick all political term teacher lawyer I more over increase.,2024-04-12 17:43:15
P00222,Conditioner LQ-449,Beauty,CorePlus,25.45,BRL,9.41,4.0,8,1123,True,Prepare side strategy successful for water produce affect challenge.,2024-03-13 02:27:01
P00223,Yoga Mat IE-727,Sports,UrbanStyle,65.78,USD,41.4,3.5,17,3820,True,Process whole week contain positive place become industry able view rate rest this his.,2024-01-16 17:08:49
P00224,Self-Help Book WI-558,Books,TruBlend,8.91,SGD,6.27,4.4,4,82,True,Commercial line hot administration almost card admit person.,2024-05-28 11:58:59
P00225,Monitor mS-675,Electronics,BoschHome,1716.85,INR,753.45,4.1,27,532,True,Arm serious compare type create top enough especially for organization picture contain education your.,2024-01-22 09:14:21
P00226,Serum oX-396,Beauty,NikeGear,98.39,USD,46.21,4.4,10,470,True,Tonight ball action second specific us central class theory Democrat others one voice choose.,2024-06-20 07:07:42
P00227,Tennis Racket VE-605,Sports,NaturaCare,32.49,EUR,13.58,2.1,14,2734,True,Learn eat consumer travel now if staff region economic heavy.,2024-05-31 16:05:59
P00228,Textbook Fc-662,Books,ApexFit,56.01,BRL,31.56,3.2,7,1691,True,A truth family heart card share ready among great recognize interesting may bad mouth.,2024-04-23 10:17:36
P00229,Shorts vg-289,Clothing,NaturaCare,80.46,BRL,32.77,4.2,0,3007,True,Smile single everything administration during hundred reduce subject together national budget them now.,2024-05-26 07:26:50
P00230,Puzzle Da-718,Toys,LenovoTech,60.11,EUR,28.96,3.5,15,3595,True,Eat hard voice hundred charge culture camera into high southern page person more exist.,2024-01-16 15:10:21
P00231,Smartwatch eE-262,Electronics,GlobalEdge,12.6,GBP,7.66,3.5,12,3969,False,Can ok note machine treat thought toward care.,2024-04-30 19:44:08
P00232,Boots Sz-459,Clothing,LenovoTech,37.83,EUR,21.08,3.6,3,2845,True,Week control modern continue which nor can.,2024-02-21 10:12:13
P00233,Sunscreen yu-158,Beauty,AmazonBasics,172.26,BRL,84.92,4.2,7,1766,True,Indicate authority law use on computer throughout help world training way price child.,2024-06-04 01:30:04
P00234,Sunscreen Ne-780,Beauty,VividHue,23.47,CAD,11.86,3.9,6,2214,True,Social safe easy fly need local win new less many particularly head sit activity building effort.,2024-05-04 18:38:59
P00235,Jacket Vf-343,Clothing,ApexFit,282.58,USD,157.67,3.8,5,3961,True,Any way space time spend believe customer month couple.,2024-02-29 00:25:36
P00236,Keyboard Ck-611,Electronics,SwiftPeak,84.27,SGD,29.68,3.9,17,2429,True,Be yard I ahead to face anyone without recognize upon chair pay section attack society scientist.,2024-03-11 06:08:35
P00237,Board Game uY-400,Toys,LenovoTech,363.15,INR,137.65,3.7,13,791,True,Table that room nor design brother daughter specific many charge.,2024-02-20 09:33:07
P00238,Hoodie xB-045,Clothing,ZenithWorks,54.26,CAD,36.68,4.9,3,4747,True,Like almost party itself force provide father score project recently father activity perform remember character.,2024-03-11 13:25:13
P00239,Serum AK-238,Beauty,ApexFit,15.72,EUR,5.95,3.9,16,1361,True,Consumer front discussion now machine interview part song performance end town husband trip nothing with.,2024-03-22 14:48:47
P00240,Perfume fN-222,Beauty,BoschHome,105.63,CAD,64.59,4.4,17,2693,True,Tv without almost write have move these be probably early very large impact beyond moment.,2024-04-27 13:52:17
P00241,Pillow FL-693,Home & Kitchen,NikeGear,20.24,SGD,13.97,4.1,22,4152,True,,2024-04-01 18:31:35
P00242,Serum Oq-237,Beauty,PhilipsCo,40.16,CAD,18.08,4.6,9,3214,True,Four lose serious prepare run white face suggest finally somebody film election represent fish who.,2024-01-28 12:41:13
P00243,Cycling Helmet ZD-740,Sports,ZenithWorks,50.48,EUR,24.59,4.8,10,4404,True,Lot peace sure best appear majority cultural college many wife.,2024-04-29 18:39:38
P00244,Card Game eC-482,Toys,SamsungPro,6540.8,INR,3666.12,4.5,14,920,True,Difficult beat offer professional whole chair four perform.,2024-03-17 18:49:39
P00245,Shorts OB-594,Clothing,SamsungPro,13.56,CAD,9.17,2.7,17,223,True,Our audience cup machine decide American fear contain family you every large nearly a even issue.,2024-03-07 19:42:07
P00246,Children's Book my-474,Books,NaturaCare,117.79,BRL,82.28,4.7,17,2699,True,Seek movement tend simple firm assume why above student including baby serious author.,2024-03-06 17:12:18
P00247,Gloves yK-713,Clothing,LenovoTech,31.52,AUD,19.66,4.2,6,1135,True,Picture within read table window bed reason which coach Mrs girl environmental himself will.,2024-03-16 15:07:59
P00248,Air Fryer Ss-594,Home & Kitchen,TruBlend,23.43,CAD,8.95,3.6,15,3608,True,Painting available some meeting general name bad.,2024-06-08 18:04:19
P00249,Foundation aK-064,Beauty,VividHue,261.27,SGD,156.13,4.6,17,809,True,Fly strong end responsibility people protect eat project.,2024-01-23 07:23:48
P00250,Lamp sX-097,Home & Kitchen,CorePlus,4125.92,INR,2070.44,4.0,10,2294,True,Another man list anything action early stock actually find throughout bring everybody adult.,2024-04-26 12:23:17
P00251,Knife Set oO-395,Home & Kitchen,NikeGear,8.64,EUR,4.53,4.5,5,523,True,Page small national condition sound agency decade him shoulder short.,2024-02-06 03:07:22
P00252,Comic Book RW-394,Books,BoschHome,6890.65,INR,2537.03,3.8,13,419,True,Draw he star never range everything will.,2024-03-29 01:33:15
P00253,Tablet tY-210,Electronics,SamsungPro,423.01,AUD,177.96,4.4,9,131,True,Process move actually hot church recently bed.,2024-03-24 01:37:39
P00254,Jump Rope xU-709,Sports,AmazonBasics,7727.47,INR,4964.82,3.7,13,4578,True,Executive join outside term reveal garden individual customer usually painting life enough.,2024-04-06 19:15:15
P00255,Doll uV-214,Toys,AmazonBasics,9.79,SGD,5.07,4.2,17,55,True,Me medical apply shoulder it amount rest.,2024-01-16 04:39:32
P00256,Board Game iY-623,Toys,TruBlend,16.12,GBP,7.44,3.6,8,4465,True,Next yeah amount collection without resource outside past must reveal realize though example develop begin race.,2024-02-15 21:21:55
P00257,Camera Gr-858,Electronics,NikeGear,108.16,EUR,53.22,4.7,20,3335,True,Specific her benefit Mr network night garden song drive.,2024-03-26 06:46:38
P00258,Dress Zs-247,Clothing,GlobalEdge,81.11,BRL,54.03,4.8,8,4796,True,Born prevent allow yes sometimes public city adult difficult.,2024-03-27 15:11:48
P00259,Gloves ej-517,Clothing,NaturaCare,4289.62,INR,2690.15,4.4,14,4615,True,Question live weight guy everything lose recently so tell quickly quickly case policy cultural.,2024-05-22 14:22:22
P00260,Doll xf-368,Toys,SwiftPeak,109.93,AUD,49.55,3.4,21,4742,True,Seek eye second statement occur role office instead society sound young car imagine.,2024-05-12 21:19:37
P00261,Doll Ih-604,Toys,NaturaCare,10.36,GBP,4.08,4.4,10,3943,False,Force serve heavy able discussion add see available movement administration.,2024-06-06 10:58:47
P00262,Science Kit Ly-754,Toys,AmazonBasics,47.74,AUD,21.16,4.2,8,943,True,Main new large democratic home husband former spend hotel among how its.,2024-01-23 14:07:57
P00263,Toaster Eb-513,Home & Kitchen,TruBlend,9.94,BRL,6.87,3.6,15,4130,True,He can most political positive investment study.,2024-05-13 14:46:18
P00264,Scarf No-985,Clothing,SwiftPeak,16.17,CAD,9.14,3.8,12,4362,True,,2024-05-26 15:42:51
P00265,Biography PA-174,Books,GlobalEdge,20.32,GBP,11.12,3.1,18,2646,True,Nation building teacher only or write around scientist police century career part fund read should least.,2024-05-11 05:07:42
P00266,Lipstick ct-120,Beauty,TruBlend,14.55,AUD,8.3,4.7,15,4705,True,Nothing receive happen tax off station wide among perhaps mouth amount tell.,2024-04-07 06:56:58
P00267,Serum pI-711,Beauty,NikeGear,169.43,USD,82.25,3.8,12,4562,True,Give spring manage far focus specific word opportunity case five section while example experience.,2024-04-07 04:23:12
